sku,websites,cost,price,msrp,special_price,special_from_date,special_to_date,tier_price,attribute_set_name,type_id
etrade15452,base,19.76,43.39,43.39,,,,,Toner,simple
etrade15453,base,24.81,54.36,54.36,,,,,Toner,simple
etrade15454,base,26.48,45.19,45.19,,,,,Toner,simple
etrade15455,base,21.93,49.21,49.21,,,,,Toner,simple
etrade15456,base,21.21,44.94,44.94,,,,,Toner,simple
etrade15457,base,15.91,90.90,90.90,,,,,"Ring binder",simple
etrade15458,base,15.92,120.16,120.16,,,,,"Ring binder",simple
etrade15459,base,13.34,120.16,120.16,,,,,"Ring binder",simple
etrade15460,base,15.92,120.16,120.16,,,,,"Ring binder",simple
etrade15461,base,15.92,120.16,120.16,,,,,"Ring binder",simple
etrade15462,base,15.94,83.60,83.60,,,,,"Ring binder",simple
etrade15463,base,18.01,124.85,124.85,,,,,"Ring binder",simple
etrade15464,base,18.01,124.85,124.85,,,,,"Ring binder",simple
etrade15465,base,18.01,124.85,124.85,,,,,"Ring binder",simple
etrade15466,base,18.01,124.85,124.85,,,,,"Ring binder",simple
etrade15467,base,18.02,88.67,88.67,,,,,"Ring binder",simple
etrade15468,base,20.55,140.15,140.15,,,,,"Ring binder",simple
etrade15469,base,20.55,140.15,140.15,,,,,"Ring binder",simple
etrade15470,base,20.55,140.15,140.15,,,,,"Ring binder",simple
etrade15471,base,10000,10000,10000,,,,,"Ring binder",simple
etrade15472,base,20.55,140.15,140.15,,,,,"Ring binder",simple
etrade15473,base,21.64,106.40,106.40,,,,,"Ring binder",simple
etrade15474,base,23.74,157.57,157.57,,,,,"Ring binder",simple
etrade15475,base,23.74,157.57,157.57,,,,,"Ring binder",simple
etrade15476,base,23.74,157.57,157.57,,,,,"Ring binder",simple
etrade15477,base,23.74,157.57,157.57,,,,,"Ring binder",simple
etrade15478,base,23.77,121.57,121.57,,,,,"Ring binder",simple
etrade15479,base,22.21,42.85,42.85,,,,,Toner,simple
etrade15480,base,49.37,132.44,132.44,,,,,Toner,simple
etrade15481,base,57.72,111.81,111.81,,,,,Toner,simple
etrade15482,base,25.03,43.08,43.08,,,,,Toner,simple
etrade15483,base,24.22,39.32,39.32,,,,,Toner,simple
etrade15484,base,23.25,41.04,41.04,,,,,Toner,simple
etrade15485,base,21.40,40.76,40.76,,,,,Toner,simple
etrade15486,base,21.40,40.76,40.76,,,,,Toner,simple
etrade15487,base,60.95,165.52,165.52,,,,,Toner,simple
etrade15488,base,31.68,83.49,83.49,,,,,"Printer or facsimile or photocopier drums",simple
etrade15489,base,21.40,40.76,40.76,,,,,Toner,simple
etrade15490,base,60.95,165.52,165.52,,,,,Toner,simple
etrade15491,base,22.02,39.65,39.65,,,,,Toner,simple
etrade15492,base,22.02,39.65,39.65,,,,,Toner,simple
etrade15493,base,27.66,61.17,61.17,,,,,Toner,simple
etrade15494,base,22.02,39.65,39.65,,,,,Toner,simple
etrade15495,base,60.95,165.52,165.52,,,,,Toner,simple
etrade15496,base,5.64,20.02,20.02,,,,,"Ink cartridges",simple
etrade15497,base,23.81,36.34,36.34,,,,,Toner,simple
etrade15498,base,46.80,91.33,91.33,,,,,Toner,simple
etrade15499,base,22.76,33.75,33.75,,,,,Toner,simple
etrade15500,base,21.33,33.75,33.75,,,,,Toner,simple
etrade15501,base,22.76,33.75,33.75,,,,,Toner,simple
etrade15502,base,26.92,65.50,65.50,,,,,Toner,simple
etrade15503,base,6.61,23.37,23.37,,,,,"Ink cartridges",simple
etrade15504,base,5.48,15.32,15.32,,,,,"Ink cartridges",simple
etrade15505,base,10.51,19.94,19.94,,,,,"Ink cartridges",simple
etrade15506,base,5.48,15.32,15.32,,,,,"Ink cartridges",simple
etrade15507,base,4.38,8.29,8.29,,,,,"Ink cartridges",simple
etrade15508,base,12.97,18.19,18.19,,,,,"Ink cartridges",simple
etrade15509,base,5.48,15.32,15.32,,,,,"Ink cartridges",simple
etrade15510,base,4.37,8.29,8.29,,,,,"Ink cartridges",simple
etrade15511,base,4.37,8.29,8.29,,,,,"Ink cartridges",simple
etrade15512,base,10.53,19.94,19.94,,,,,"Ink cartridges",simple
etrade15513,base,10.18,13.30,13.30,,,,,"Ink cartridges",simple
etrade15514,base,13.19,18.19,18.19,,,,,"Ink cartridges",simple
etrade15515,base,13.15,25.07,25.07,,,,,"Ink cartridges",simple
etrade15516,base,6.84,15.02,15.02,,,,,"Ink cartridges",simple
etrade15517,base,10.31,22.40,22.40,,,,,"Ink cartridges",simple
etrade15518,base,4.24,8.54,8.54,,,,,"Ink cartridges",simple
etrade15519,base,10.52,14.88,14.88,,,,,"Ink cartridges",simple
etrade15520,base,8.67,16.75,16.75,,,,,"Ink cartridges",simple
etrade15521,base,4.78,9.27,9.27,,,,,"Ink cartridges",simple
etrade15522,base,11.85,18.63,18.63,,,,,"Ink cartridges",simple
etrade15523,base,4.37,8.12,8.12,,,,,"Ink cartridges",simple
etrade15524,base,5.93,11.42,11.42,,,,,"Ink cartridges",simple
etrade15525,base,7.73,15.58,15.58,,,,,"Ink cartridges",simple
etrade15526,base,3.96,7.25,7.25,,,,,"Ink cartridges",simple
etrade15527,base,7.00,15.34,15.34,,,,,"Ink cartridges",simple
etrade15528,base,3.88,7.37,7.37,,,,,"Ink cartridges",simple
etrade15529,base,3.88,7.37,7.37,,,,,"Ink cartridges",simple
etrade15530,base,3.88,7.37,7.37,,,,,"Ink cartridges",simple
etrade15531,base,2.60,5.03,5.03,,,,,"Ink cartridges",simple
etrade15532,base,2.60,5.03,5.03,,,,,"Ink cartridges",simple
etrade15533,base,3.55,6.89,6.89,,,,,"Ink cartridges",simple
etrade15534,base,2.60,5.03,5.03,,,,,"Ink cartridges",simple
etrade15535,base,3.55,6.89,6.89,,,,,"Ink cartridges",simple
etrade15536,base,3.55,6.89,6.89,,,,,"Ink cartridges",simple
etrade15537,base,10000,10000,10000,,,,,Toner,simple
etrade15538,base,3.55,6.89,6.89,,,,,"Ink cartridges",simple
etrade15539,base,3.55,6.89,6.89,,,,,"Ink cartridges",simple
etrade15540,base,2.04,24.86,24.86,,,,,"Self adhesive note paper",simple
etrade15541,base,3.50,33.17,33.17,,,,,"Self adhesive note paper",simple
etrade15542,base,0.70,5.87,5.87,,,,,"Index cards",simple
etrade15543,base,0.70,5.87,5.87,,,,,"Index cards",simple
etrade15544,base,5.57,27.06,27.06,,,,,"Correction film or tape",simple
etrade15545,base,6.09,33.44,33.44,,,,,"Correction film or tape",simple
etrade15546,base,19.96,68.40,68.40,,,,,"File storage boxes or organizers",simple
etrade15547,base,3.60,7.96,7.96,,,,,"Ink cartridges",simple
etrade15548,base,3.60,7.96,7.96,,,,,"Ink cartridges",simple
etrade15549,base,3.60,7.96,7.96,,,,,"Ink cartridges",simple
etrade15550,base,6.44,12.87,12.87,,,,,"Ink cartridges",simple
etrade15551,base,4.06,8.23,8.23,,,,,"Ink cartridges",simple
etrade15552,base,4.06,8.23,8.23,,,,,"Ink cartridges",simple
etrade15553,base,4.06,8.23,8.23,,,,,"Ink cartridges",simple
etrade15554,base,9.21,18.02,18.02,,,,,"Ink cartridges",simple
etrade15555,base,5.60,11.06,11.06,,,,,"Ink cartridges",simple
etrade15556,base,5.60,11.06,11.06,,,,,"Ink cartridges",simple
etrade15557,base,5.60,11.06,11.06,,,,,"Ink cartridges",simple
etrade15558,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15559,base,4.24,8.54,8.54,,,,,"Ink cartridges",simple
etrade15560,base,4.28,8.54,8.54,,,,,"Ink cartridges",simple
etrade15561,base,4.28,8.54,8.54,,,,,"Ink cartridges",simple
etrade15562,base,16.08,32.51,32.51,,,,,"Ink cartridges",simple
etrade15563,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15564,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15565,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15566,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15567,base,3.65,11.73,11.73,,,,,"Ink cartridges",simple
etrade15568,base,15.70,21.60,21.60,,,,,"Ink cartridges",simple
etrade15569,base,6.02,11.12,11.12,,,,,"Ink cartridges",simple
etrade15570,base,8.79,16.44,16.44,,,,,"Ink cartridges",simple
etrade15571,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15572,base,6.46,11.34,11.34,,,,,"Ink cartridges",simple
etrade15573,base,6.46,11.34,11.34,,,,,"Ink cartridges",simple
etrade15574,base,6.46,11.34,11.34,,,,,"Ink cartridges",simple
etrade15575,base,6.93,13.86,13.86,,,,,"Ink cartridges",simple
etrade15576,base,10.09,19.32,19.32,,,,,"Ink cartridges",simple
etrade15577,base,5.18,8.06,8.06,,,,,"Ink cartridges",simple
etrade15578,base,5.18,8.06,8.06,,,,,"Ink cartridges",simple
etrade15579,base,5.18,8.06,8.06,,,,,"Ink cartridges",simple
etrade15580,base,11.34,23.63,23.63,,,,,"Ink cartridges",simple
etrade15581,base,8.37,15.94,15.94,,,,,"Ink cartridges",simple
etrade15582,base,8.37,15.94,15.94,,,,,"Ink cartridges",simple
etrade15583,base,8.37,15.94,15.94,,,,,"Ink cartridges",simple
etrade15584,base,5.72,9.53,9.53,,,,,"Ink cartridges",simple
etrade15585,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15586,base,10000,10000,10000,,,,,"Ink cartridges",simple
etrade15587,base,17.28,33.82,33.82,,,,,Toner,simple
etrade15588,base,19.67,44.33,44.33,,,,,Toner,simple
etrade15589,base,19.67,44.33,44.33,,,,,Toner,simple
etrade15590,base,19.67,44.33,44.33,,,,,Toner,simple
etrade15591,base,23.32,38.13,38.13,,,,,Toner,simple
etrade15592,base,39.73,79.66,79.66,,,,,Toner,simple
etrade15593,base,39.73,79.66,79.66,,,,,Toner,simple
etrade15594,base,39.73,79.66,79.66,,,,,Toner,simple
etrade15595,base,14.11,22.96,22.96,,,,,Toner,simple
etrade15596,base,25.01,49.53,49.53,,,,,"Printer or facsimile or photocopier drums",simple
etrade15597,base,22.17,43.69,43.69,,,,,"Printer or facsimile or photocopier drums",simple
etrade15598,base,18.94,25.44,25.44,,,,,Toner,simple
etrade15599,base,19.80,40.55,40.55,,,,,Toner,simple
etrade15600,base,18.40,36.92,36.92,,,,,Toner,simple
etrade15601,base,21.14,35.02,35.02,,,,,Toner,simple
etrade15602,base,21.14,35.02,35.02,,,,,Toner,simple
etrade15603,base,21.14,35.02,35.02,,,,,Toner,simple
etrade15604,base,38.84,100.49,100.49,,,,,Toner,simple
etrade15605,base,26.16,53.74,53.74,,,,,Toner,simple
etrade15606,base,37.17,76.40,76.40,,,,,Toner,simple
etrade15607,base,37.17,76.40,76.40,,,,,Toner,simple
etrade15608,base,37.17,76.40,76.40,,,,,Toner,simple
etrade15609,base,25.99,70.11,70.11,,,,,Toner,simple
etrade15610,base,24.07,67.81,67.81,,,,,Toner,simple
etrade15611,base,32.99,65.75,65.75,,,,,Toner,simple
etrade15612,base,29.09,44.94,44.94,,,,,Toner,simple
etrade15613,base,37.38,81.58,81.58,,,,,Toner,simple
etrade15614,base,25.25,45.94,45.94,,,,,Toner,simple
etrade15615,base,2.64,4.99,4.99,,,,,"Standard envelopes",simple
etrade15616,base,2.64,4.99,4.99,,,,,"Standard envelopes",simple
etrade15617,base,2.64,4.99,4.99,,,,,"Standard envelopes",simple
etrade15618,base,2.64,4.99,4.99,,,,,"Standard envelopes",simple
etrade15619,base,2.64,4.99,4.99,,,,,"Standard envelopes",simple
etrade15620,base,1.06,5.99,5.99,,,,,"Standard envelopes",simple
etrade15621,base,1.18,4.81,4.81,,,,,"Standard envelopes",simple
etrade15622,base,1.05,5.04,5.04,,,,,"Standard envelopes",simple
etrade15623,base,1.43,9.24,9.24,,,,,"Standard envelopes",simple
etrade15624,base,6.37,24.49,24.49,,,,,"Specialty envelopes",simple
etrade15625,base,6.70,26.98,26.98,,,,,"Specialty envelopes",simple
etrade15626,base,5.85,35.86,35.86,,,,,Folders,simple
etrade15627,base,11.41,70.10,70.10,,,,,Folders,simple
etrade15628,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15629,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15630,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15631,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15632,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15633,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15634,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15635,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15636,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15637,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15638,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15639,base,1.16,12.32,12.32,,,,,"Diaries or refills",simple
etrade15640,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15641,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15642,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15643,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15644,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15645,base,0.59,5.52,5.52,,,,,"Diaries or refills",simple
etrade15646,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15647,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15648,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15649,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15650,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15651,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15652,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15653,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15654,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15655,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15656,base,0.48,4.91,4.91,,,,,"Diaries or refills",simple
etrade15657,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15658,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15659,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15660,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15661,base,10000,10000,10000,,,,,"Diaries or refills",simple
etrade15662,base,0.14,1.53,1.53,,,,,Calendars,simple
etrade15663,base,10000,10000,10000,,,,,Calendars,simple
etrade15664,base,10000,10000,10000,,,,,Calendars,simple
etrade15665,base,10000,10000,10000,,,,,Calendars,simple
etrade15666,base,10000,10000,10000,,,,,"Wall planners or refills",simple
etrade15667,base,1.50,29.65,29.65,,,,,"Wall planners or refills",simple
etrade15668,base,10000,10000,10000,,,,,"Wall planners or refills",simple
etrade15669,base,10000,10000,10000,,,,,"Wall planners or refills",simple
etrade15670,base,10000,10000,10000,,,,,"Wall planners or refills",simple
etrade15671,base,27.07,51.91,51.91,,,,,"Chair mat",simple
etrade15672,base,23.30,44.69,44.69,,,,,"Chair mat",simple
etrade15673,base,39.61,73.66,73.66,,,,,"Chair mat",simple
etrade15674,base,37.55,63.37,63.37,,,,,"Chair mat",simple
etrade15675,base,2.55,22.98,22.98,,,,,"Rubber bands",simple
etrade15676,base,2.55,22.98,22.98,,,,,"Rubber bands",simple
etrade15677,base,2.55,22.98,22.98,,,,,"Rubber bands",simple
etrade15678,base,13.01,36.30,36.30,,,,,"Self adhesive labels",simple
etrade15679,base,5.18,25.94,25.94,,,,,"Self adhesive labels",simple
etrade15680,base,4.51,23.86,23.86,,,,,"Self adhesive labels",simple
etrade15681,base,3.08,26.98,26.98,,,,,"Self adhesive labels",simple
etrade15682,base,2.89,9.37,9.37,,,,,"Self adhesive note paper",simple
etrade15683,base,3.84,12.45,12.45,,,,,"Self adhesive note paper",simple
etrade15684,base,3.03,19.25,19.25,,,,,"Air compressed spray",simple
etrade15685,base,3.27,19.02,19.02,,,,,"Screen cleaner",simple
etrade15686,base,3.18,18.44,18.44,,,,,"Cleaning cloths or wipes",simple
etrade15687,base,2.41,14.17,14.17,,,,,"General purpose cleaners",simple
etrade15688,base,4.77,27.83,27.83,,,,,"General purpose cleaners",simple
etrade15689,base,4.92,28.04,28.04,,,,,"Cleaning wipes for office machines",simple
etrade15690,base,2.68,15.57,15.57,,,,,"Computer or office equipment cleaning kit",simple
etrade15691,base,1.85,9.35,9.35,,,,,"Cleaning wipes for office machines",simple
etrade15692,base,1.38,8.07,8.07,,,,,"Cleaning cloths or wipes",simple
etrade15693,base,2.41,14.17,14.17,,,,,"Cleaning wipes for office machines",simple
etrade15694,base,3.30,10.69,10.69,,,,,"Scientific calculator",simple
etrade15695,base,50.50,88.95,88.95,,,,,"Printer or facsimile or photocopier drums",simple
etrade15696,base,43.69,76.00,76.00,,,,,Toner,simple
etrade15697,base,7.31,36.38,36.38,,,,,"Ink cartridges",simple
etrade15698,base,8.32,49.17,49.17,,,,,"Ink cartridges",simple
etrade15699,base,28.67,48.23,48.23,,,,,Toner,simple
etrade15700,base,8.06,19.66,19.66,,,,,"Ink cartridges",simple
etrade15701,base,11.60,16.77,16.77,,,,,"Ink cartridges",simple
etrade15702,base,11.39,16.44,16.44,,,,,"Ink cartridges",simple
etrade15703,base,3.23,5.08,5.08,,,,,"Ink cartridges",simple
etrade15704,base,3.23,5.08,5.08,,,,,"Ink cartridges",simple
etrade15705,base,3.66,6.35,6.35,,,,,"Ink cartridges",simple
etrade15706,base,3.23,5.08,5.08,,,,,"Ink cartridges",simple
etrade15707,base,12.29,20.65,20.65,,,,,"Ink cartridges",simple
etrade15708,base,78.44,167.29,167.29,,,,,Toner,simple
etrade15709,base,22.89,70.15,70.15,,,,,Toner,simple
etrade15710,base,37.04,65.86,65.86,,,,,Toner,simple
etrade15711,base,54.11,86.09,86.09,,,,,Toner,simple
etrade15712,base,68.58,135.54,135.54,,,,,Toner,simple
etrade15713,base,68.58,135.54,135.54,,,,,Toner,simple
etrade15714,base,68.58,135.54,135.54,,,,,Toner,simple
etrade15715,base,41.69,84.43,84.43,,,,,Toner,simple
etrade15716,base,52.13,120.91,120.91,,,,,Toner,simple
etrade15717,base,37.57,74.45,74.45,,,,,Toner,simple
etrade15718,base,51.41,103.04,103.04,,,,,Toner,simple
etrade15719,base,82.87,171.91,171.91,,,,,Toner,simple
etrade15720,base,17.14,41.24,41.24,,,,,"Ink cartridges",simple
etrade15721,base,21.43,41.68,41.68,,,,,Toner,simple
etrade15722,base,21.43,49.25,49.25,,,,,Toner,simple
etrade15723,base,21.43,49.25,49.25,,,,,Toner,simple
etrade15724,base,21.43,49.25,49.25,,,,,Toner,simple
etrade15725,base,28.32,53.04,53.04,,,,,Toner,simple
etrade15726,base,11.73,17.82,17.82,,,,,"Ink cartridges",simple
etrade15727,base,23.05,35.01,35.01,,,,,"Ink cartridges",simple
etrade15728,base,127.09,249.68,249.68,,,,,Toner,simple
etrade15729,base,72.24,113.09,113.09,,,,,Toner,simple
etrade15730,base,43.81,90.03,90.03,,,,,Toner,simple
etrade15731,base,43.81,90.03,90.03,,,,,Toner,simple
etrade15732,base,43.81,90.03,90.03,,,,,Toner,simple
etrade15733,base,43.81,84.72,84.72,,,,,Toner,simple
etrade15734,base,36.00,48.00,48.00,,,,,"Non metallic bins",simple
etrade15735,base,37.49,49.99,49.99,,,,,"Printer or copier paper",simple
etrade15736,base,10000,10000,10000,,,,,Highlighters,simple
etrade15737,base,37.33,73.79,73.79,,,,,"Window envelopes",simple
etrade15738,base,13.81,27.29,27.29,,,,,"Window envelopes",simple
etrade15739,base,34.27,67.69,67.69,,,,,"Specialty envelopes",simple
etrade15740,base,43.86,86.69,86.69,,,,,"Specialty envelopes",simple
etrade15741,base,31.88,62.99,62.99,,,,,"Window envelopes",simple
etrade15742,base,8.32,20.83,20.83,,,,,"Paper pads or notebooks",simple
etrade15743,base,73.79,254.74,254.74,,,,,"Specialty envelopes",simple
etrade15744,base,14.07,35.79,35.79,,,,,"Window envelopes",simple
etrade15745,base,20.60,207.98,207.98,,,,,"Computer printout paper",simple
etrade15746,base,9.79,48.75,48.75,,,,,"Standard envelopes",simple
etrade15747,base,44.87,76.49,76.49,,,,,"Window envelopes",simple
etrade15748,base,19.30,51.39,51.39,,,,,"Window envelopes",simple
etrade15749,base,25.16,49.69,49.69,,,,,"Standard envelopes",simple
etrade15750,base,34.07,65.39,65.39,,,,,"Standard envelopes",simple
etrade15751,base,22.75,60.59,60.59,,,,,"Window envelopes",simple
etrade15752,base,27.02,53.39,53.39,,,,,"Specialty envelopes",simple
etrade15753,base,39.77,78.59,78.59,,,,,"Specialty envelopes",simple
etrade15754,base,33.51,66.19,66.19,,,,,"Standard envelopes",simple
etrade15755,base,110.24,217.79,217.79,,,,,"Specialty envelopes",simple
etrade15756,base,16.42,45.89,45.89,,,,,"Window envelopes",simple
etrade15757,base,12.91,32.39,32.39,,,,,"Paper pads or notebooks",simple
etrade15758,base,12.23,30.65,30.65,,,,,"Paper pads or notebooks",simple
etrade15759,base,15.95,40.66,40.66,,,,,"Paper pads or notebooks",simple
etrade15760,base,18.63,61.05,61.05,,,,,"Exercise books",simple
etrade15761,base,13.46,22.99,22.99,,,,,"Paper pads or notebooks",simple
etrade15762,base,9.16,21.38,21.38,,,,,"Telephone message pads or books",simple
etrade15763,base,18.63,61.05,61.05,,,,,"Exercise books",simple
etrade15764,base,22.32,226.08,226.08,,,,,"Computer printout paper",simple
etrade15765,base,9.43,67.95,67.95,,,,,"Standard envelopes",simple
etrade15766,base,9.91,81.07,81.07,,,,,"Standard envelopes",simple
etrade15767,base,38.29,75.69,75.69,,,,,"Specialty envelopes",simple
etrade15768,base,31.11,61.49,61.49,,,,,"Window envelopes",simple
etrade15769,base,34.57,68.29,68.29,,,,,"Standard envelopes",simple
etrade15770,base,17.92,46.99,46.99,,,,,"Window envelopes",simple
etrade15771,base,12.34,24.39,24.39,,,,,"Window envelopes",simple
etrade15772,base,29.35,66.69,66.69,,,,,"Specialty envelopes",simple
etrade15773,base,19.25,37.99,37.99,,,,,"Standard envelopes",simple
etrade15774,base,33.69,64.69,64.69,,,,,"Window envelopes",simple
etrade15775,base,17.72,47.19,47.19,,,,,"Standard envelopes",simple
etrade15776,base,37.50,71.99,71.99,,,,,"Window envelopes",simple
etrade15777,base,16.97,33.49,33.49,,,,,"Standard envelopes",simple
etrade15778,base,27.94,55.19,55.19,,,,,"Specialty envelopes",simple
etrade15779,base,7.22,18.10,18.10,,,,,"Paper pads or notebooks",simple
