sku,category_ids
etrade18395,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|MultiColour"
etrade18396,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18397,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18398,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18399,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18400,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18401,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18402,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18403,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18404,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18405,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18406,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18407,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18408,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Laser Toner Accessories"
etrade18409,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|MultiColour"
etrade18410,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Waste Toners & Collectors|Unspecified"
etrade18411,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18412,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade18413,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18414,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18415,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18416,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade18417,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18418,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18419,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18420,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18421,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18422,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18423,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18424,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18425,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18426,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18427,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18428,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18429,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18430,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18431,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18432,"rt - office supplies|Facilities|Catering|Beverages|Tea"
etrade18433,"rt - office supplies|Facilities|Catering|Beverages|Tea"
etrade18435,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18436,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18437,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18438,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18439,"rt - office supplies|Facilities|Janitorial|Cleaning Products|Kitchen/Washroom Cleaning"
etrade18449,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade18450,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade18451,"rt - office supplies|Facilities|Catering|Food|Biscuits"
etrade18452,"rt - office supplies|Business Machines|Office Machine Supplies|Batteries|AAA"
etrade18453,"rt - office supplies|Business Machines|Office Machine Supplies|Batteries|AAA"
etrade18454,"rt - office supplies|Business Machines|Office Machine Supplies|Batteries|AAA"
etrade18455,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18456,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18457,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18458,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18459,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18460,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18461,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18463,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade18464,"rt - office supplies|Postal Supplies|Mailroom & Warehouse|Packing Materials|Bubble Wrap"
etrade18465,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade18466,"rt - office supplies|Facilities|Janitorial|Sanitary Refills|Facial Tissues"
etrade18467,"rt - office supplies|Facilities|Janitorial|Sanitary Refills|Facial Tissues"
etrade18468,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Assorted"
etrade18469,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Assorted"
etrade18470,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18471,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18472,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18473,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18474,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Mop/Broom/Brush"
etrade18475,"rt - office supplies|Technology|Computer Hardware|Ink Jet Printers|Unspecified"
etrade18476,"rt - office supplies|Technology|Computer Hardware|Multifunctional Devices|Unspecified"
etrade18477,"rt - office supplies|Technology|Computer Hardware|Multifunctional Devices|Unspecified"
etrade18478,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade18479,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade18480,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade18481,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18482,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade18483,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18484,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18485,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18486,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18487,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Waste Toners & Collectors|Unspecified"
etrade18488,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18489,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18490,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18491,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18492,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18493,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Photoconductors|Unspecified"
etrade18494,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18495,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18496,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18497,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Fabric Ribbons|Unspecified"
etrade18498,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Fabric Ribbons|Unspecified"
etrade18499,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18500,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18501,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18502,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18503,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18504,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18505,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Drums|Unspecified"
etrade18506,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18507,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18508,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18509,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18510,"rt - office supplies|Facilities|Janitorial|Cleaning Equipment|Bucket/Wringer"
etrade18511,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade18512,"rt - office supplies|Facilities|Catering|Beverages|Cold Drinks"
etrade18513,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18514,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18515,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|MultiColour"
etrade18516,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Waste Toners & Collectors|Unspecified"
etrade18517,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Photoconductors|Unspecified"
etrade18518,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18519,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Photoconductors|Unspecified"
etrade18520,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18521,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18522,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18523,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18524,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Photoconductors|Unspecified"
etrade18525,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18526,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Cyan"
etrade18527,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Magenta"
etrade18528,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Yellow"
etrade18529,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Waste Toners & Collectors|Unspecified"
etrade18530,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Laser Toners|Black"
etrade18531,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Video (Digital)"
etrade18532,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Video (Digital)"
etrade18533,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Digital Pictures"
etrade18534,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Digital Pictures"
etrade18535,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Assorted"
etrade18536,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade18537,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Black"
etrade18538,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18539,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18540,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18541,"rt - office supplies|Inks & Toners|Printer/Fax/Copier Supplies|Inkjet Cartridges|Colour"
etrade18542,"rt - office supplies|Office Supplies|Files  Pockets  Binders|Suspension Filing|Unspecified"
etrade18543,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Digital Pictures"
etrade18544,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Digital Pictures"
etrade18545,"rt - office supplies|Facilities|Catering|Food|Sugar"
etrade18546,"rt - office supplies|Facilities|Catering|Food|Sugar"
etrade18547,"rt - office supplies|Facilities|Catering|Food|Sugar"
etrade18548,"rt - office supplies|Facilities|Catering|Food|Sugar"
etrade18549,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18550,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18556,"rt - office supplies|Facilities|Catering|Catering Utensils|Cups/Mugs/Glasses"
etrade18557,"rt - office supplies|Facilities|Catering|Catering Utensils|Cups/Mugs/Glasses"
etrade18558,"rt - office supplies|Facilities|Catering|Catering Utensils|Cups/Mugs/Glasses"
etrade18560,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18561,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18566,"rt - office supplies|Facilities|Catering|Catering Sundries|Serviettes/Napkins"
etrade18567,"rt - office supplies|Facilities|Catering|Catering Sundries|Serviettes/Napkins"
etrade18568,"rt - office supplies|Facilities|Catering|Catering Sundries|Serviettes/Napkins"
etrade18570,"rt - office supplies|Facilities|Catering|Catering Utensils|Cutlery"
etrade18571,"rt - office supplies|Facilities|Catering|Catering Utensils|Cutlery"
etrade18576,"rt - office supplies|Facilities|Catering|Catering Utensils|Cutlery"
etrade18580,"rt - office supplies|Facilities|Catering|Catering Utensils|Flasks/Urns"
etrade18581,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18582,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18583,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18584,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18585,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18587,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18588,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18589,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18590,"rt - office supplies|Facilities|Catering|Beverages|Coffee"
etrade18591,"rt - office supplies|Facilities|Catering|Food|Sweets/Chocolate"
etrade18592,"rt - office supplies|Facilities|Catering|Food|Sweets/Chocolate"
etrade18593,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18594,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18595,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18596,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18597,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18598,"rt - office supplies|Facilities|Catering|Food|Various"
etrade18599,"rt - office supplies|Technology|Computer Hardware|Drives - Hardware|Hard"
etrade18600,"rt - office supplies|Technology|Computer Hardware|Drives - Hardware|Hard"
etrade18601,"rt - office supplies|Technology|Computer Hardware|Drives - Hardware|Hard"
etrade18602,"rt - office supplies|Technology|Computer Hardware|Multimedia Equipment|Headphones"
etrade18603,"rt - office supplies|Technology|Computer Hardware|Multimedia Equipment|Headphones"
etrade18604,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade18605,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade18606,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Letter Tray"
etrade18607,"rt - office supplies|Office Supplies|Desktop Accessories|Letter Trays|Risers"
etrade18608,"rt - office supplies|Office Supplies|Desktop Accessories|Book Racks / Mag Files|Magazine Files"
etrade18609,"rt - office supplies|Office Supplies|Desktop Accessories|Book Racks / Mag Files|Magazine Files"
etrade18610,"rt - office supplies|Presentation|Presentation Equipment|Cameras|Digital Pictures"
etrade18611,"rt - office supplies|Paper|Copier/Inkjet/Laser - Paper A4|Less than 80gsm White/Colour"
etrade18612,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18613,"rt - office supplies|Facilities|Catering|Catering Utensils|Accessories"
etrade18614,"rt - office supplies|Facilities|Catering|Catering Utensils|Cups/Mugs/Glasses"
etrade18615,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
etrade18616,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
etrade18617,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
etrade18618,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
etrade18619,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
etrade18620,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
etrade18621,"rt - office supplies|Facilities|Catering|Catering Sundries|Unspecified"
